id,title,author,publisher,category,published_date,isbn,price,stock
23339,아름다운 기차을 찾아서 1,김지우,은행나무,소설,2025-09-13,9788410744682,16500,8
23340,잊혀진 섬의 재발견 1,아니 에르노,마음산책,예술,2008-11-16,9782670657977,22000,8
23341,아름다운 이름의 발견,헤르만 헤세,열린책들,여행,2014-06-23,9784231506318,18000,2
23342,붉은 약속 수업,황지우,위즈덤하우스,경제경영,2026-04-18,9784607332387,22000,8
23343,고요한 여행 완전정복 3,알베르 카뮈,창비,IT,2022-06-10,9786397174517,12800,8
23344,낯선 지도 (전면개정판),전민준,열린책들,소설,2025-07-25,9787269198039,14000,8
23345,마지막 창문 2,이탈로 칼비노,마음산책,IT,1999-01-12,9787251690975,28000,20
23346,오래된 숲 노트 (개정판),양정우,길벗,소설,2003-12-14,9785067813898,25000,2
23347,불완전한 아침의 조건 (전면개정판),서정우,위즈덤하우스,소설,2007-05-30,9780863768007,38000,2
23348,잊혀진 문장 입문,안은우,프리렉,에세이,2008-10-16,9788559587476,28000,120
23349,작은 문장의 기술 1,손다은,알에이치코리아,경제경영,2013-03-20,9785072768511,25000,20
23350,아주 사소한 지도의 발견,양은우,민음사,여행,2022-02-17,9787716707113,45000,2
23351,붉은 방 실전 가이드 2,남다은,비룡소,역사,2016-09-12,9786611989253,45000,0
23352,서툰 도시의 조건 (개정판),김채원,현대문학,에세이,2001-10-01,9780999861952,38000,12
23353,완벽한 노래 연대기,허현우,마음산책,소설,2000-03-11,9784316298607,19800,20
23354,눈부신 시간의 발견,유지우,알에이치코리아,경제경영,1998-11-01,9781596854408,14000,45
23355,이상한 편지이야기 2,정소율,열린책들,경제경영,2015-08-26,9786378976916,32000,45
23356,잊혀진 사전 완전정복 (합본),남건우,민음사,자기계발,2022-12-23,9783836319040,22000,45
23357,잊혀진 골목 완전정복 (개정판),오하은,에이콘출판,에세이,2010-03-20,9786542869316,19800,3
23358,붉은 정원의 재발견 1,양채원,길벗,경제경영,2008-07-02,9788428630724,32000,8
23359,다시 읽는 시간의 발견,손선호,마음산책,IT,2005-09-30,9786193955970,15800,5
23360,아주 사소한 섬의 재발견,박은우,마음산책,역사,2017-06-01,9784764515209,18000,1
23361,이상한 사전의 역사 (합본),양재현,북스톤,예술,2025-10-16,9782227129624,11000,1
23362,느린 방 수업,윤수아,사계절,과학,2009-04-08,9789385424588,15800,2
23363,단단한 기차의 역사 3,박수아,돌베개,IT,2016-12-20,9786996865566,25000,1
23364,거대한 노래 2,한다은,은행나무,인문,1998-10-15,9782158979992,13500,12
23365,붉은 그림자 연대기 1,이탈로 칼비노,민음사,경제경영,2016-02-21,9784471519119,25000,2
23366,잊혀진 숲을 위한 안내서 2,오채원,은행나무,자기계발,2000-02-03,9786138667899,38000,120
23367,무한한 섬 연대기 1,배정우,비룡소,예술,2023-09-16,9786829401154,12800,120
23368,작은 사전의 기술 1,유가은,사계절,역사,2025-05-01,9785224598850,25000,20
23369,낯선 정원 실전 가이드,심주원,웅진지식하우스,과학,1998-01-21,9783663469278,15800,3
23370,거대한 방의 기술,권건우,알에이치코리아,인문,2007-09-02,9784770259136,19800,20
23371,낯선 지도의 조건 3,심은우,프리렉,경제경영,2009-09-25,9781155476601,28000,3
23372,눈부신 항해 실전 가이드,장다은,열린책들,예술,2013-12-25,9786116062280,9800,2
23373,다시 읽는 아침의 재발견,권재현,한빛미디어,소설,2009-09-08,9789626084410,22000,2
23374,조용한 계절 노트 3,심민준,비룡소,자기계발,2020-09-02,9783772642510,15800,2
23375,마지막 창문을 찾아서 (개정판),정나윤,알에이치코리아,소설,2014-09-30,9782299291341,25000,1
23376,잊혀진 저녁 실전 가이드 3,서시우,열린책들,여행,2012-05-12,9784524225191,14000,5
23377,다시 읽는 골목 실전 가이드,문나윤,열린책들,경제경영,2009-08-12,9784054539019,13500,5
23378,고요한 노래의 조건 (전면개정판),손선호,민음사,경제경영,2002-12-21,9783078417541,45000,20
23379,새로운 방의 조건 (합본),고수아,길벗,과학,2022-09-05,9781193627899,12800,8
23380,느린 시간 실전 가이드 (전면개정판),조지 오웰,에이콘출판,에세이,2020-06-23,9780438296646,14000,120
23381,익숙한 문장의 기술 1,최예준,민음사,에세이,2002-11-09,9786615870608,19800,8
23382,보이지 않는 그림자의 기술,박가은,위즈덤하우스,소설,2011-11-11,9786191035052,15800,2
23383,거대한 습관의 조건 (전면개정판),황지호,북스톤,예술,1999-08-19,9784477471947,15800,2
23384,거대한 기차 연대기,오시우,돌베개,자기계발,2015-10-30,9784167867406,15800,3
23385,새로운 섬을 위한 안내서 2,백하은,사계절,과학,2023-08-30,9787290246175,11000,8
23386,처음 만나는 사전 3,남채원,은행나무,경제경영,2010-11-06,9781589481992,12800,2
23387,새로운 정원을 위한 안내서,황정우,비룡소,자기계발,2015-11-17,9784550865520,19800,3
23388,마지막 아침의 조건 1,안수아,알에이치코리아,에세이,2021-10-14,9788672124461,14000,5
23389,새로운 정원 수업,전예준,한빛미디어,과학,2002-12-05,9787120654891,25000,2
23390,거대한 계단의 재발견,아니 에르노,비룡소,자기계발,2009-09-27,9788165679326,9800,45
23391,마지막 언덕을 찾아서 (전면개정판),김은우,은행나무,인문,2006-09-12,9785761804922,22000,20
23392,불완전한 별자리 입문 2,양가은,민음사,에세이,2017-01-26,9782355000226,19800,8
23393,조용한 저녁의 기술 3,홍하은,현대문학,에세이,2018-09-20,9781011861787,14000,2
23394,다시 읽는 목소리을 찾아서,남다은,사계절,역사,2017-11-06,9785683383643,32000,0
23395,거대한 질문 완전정복 2,조정우,알에이치코리아,소설,2025-12-15,9786823941004,22000,3
23396,고요한 계절 완전정복 (개정판),코맥 매카시,한빛미디어,IT,2010-01-15,9789943179059,12800,20
23397,낯선 질문 노트 (합본),신정우,문학동네,IT,2020-12-28,9784688896417,12800,20
23398,붉은 아침 (전면개정판),레이먼드 카버,김영사,IT,2008-06-13,9786897239546,9800,20
23399,붉은 이름이야기 1,고태윤,사계절,자기계발,1999-02-21,9789271985730,18000,2
23400,눈부신 습관 입문 (합본),도리스 레싱,창비,자기계발,2014-03-02,9788618303804,16500,3
23401,조용한 목소리 수업 (전면개정판),장예준,길벗,역사,2000-08-07,9782526799574,22000,1
23402,처음 만나는 아침을 찾아서 (전면개정판),최민준,현대문학,자기계발,2014-08-16,9784964904881,38000,5
23403,완벽한 마음의 조건 1,임재현,김영사,인문,2020-03-08,9783724874061,28000,1
23404,불완전한 계단 실전 가이드,서하은,은행나무,IT,2018-12-25,9785881675710,19800,3
23405,익숙한 도시을 찾아서 (합본),남서연,현대문학,에세이,2013-06-26,9783684320480,12800,20
23406,눈부신 기차 노트 (전면개정판),한민준,사계절,여행,2006-04-16,9784044401403,38000,5
23407,무한한 질문,마거릿 애트우드,위즈덤하우스,역사,2010-06-20,9784157853975,14000,5
23408,거대한 약속의 조건 (개정판),심가은,에이콘출판,자기계발,2016-09-17,9783823346382,14000,8
23409,낯선 편지 1,황주원,사계절,IT,2018-09-16,9784316019236,32000,1
23410,아름다운 그림자 노트 (개정판),김시우,에이콘출판,IT,2000-09-29,9783863414025,13500,5
23411,거대한 습관 연대기,배주원,비룡소,IT,2012-03-15,9780439545511,18000,8
23412,완벽한 그림자을 찾아서 (개정판),손태윤,창비,자기계발,2023-11-01,9784716104092,16500,2
23413,가장 먼 방에 대하여 (전면개정판),한민준,문학동네,에세이,2025-11-16,9789040071213,12800,0
23414,느린 정원 완전정복 (전면개정판),조나윤,은행나무,소설,1998-01-09,9787167776219,13500,2
23415,낯선 이름 완전정복 2,임하은,비룡소,자기계발,2022-11-22,9783783486588,25000,8
23416,처음 만나는 아침 완전정복 (개정판),유나윤,열린책들,에세이,2003-09-21,9781746475697,28000,5
23417,무한한 시간의 역사 2,고우진,프리렉,과학,2019-03-19,9780430528527,22000,1
23418,익숙한 언덕 실전 가이드,이하은,김영사,에세이,2001-11-08,9783184096759,28000,3
23419,마지막 방을 위한 안내서 (전면개정판),레이먼드 카버,창비,IT,2007-09-04,9781564852624,38000,3
23420,작은 지도의 조건 2,이수아,비룡소,에세이,2007-09-19,9781045832324,9800,8
23421,마지막 언덕 실전 가이드 (개정판),레이먼드 카버,현대문학,IT,2009-01-27,9783297009500,13500,3
23422,마지막 창문에 대하여,고현우,사계절,경제경영,2011-12-21,9782401214670,28000,5
23423,낯선 방 3,손태윤,인사이트,인문,2010-02-16,9782574380871,19800,3
23424,익숙한 계단의 역사 1,손수아,알에이치코리아,소설,2005-10-07,9784298793726,28000,12
23425,조용한 별자리의 역사 3,박다은,창비,IT,2023-09-24,9785532323020,12800,3
23426,처음 만나는 숲의 조건 (전면개정판),최채원,비룡소,에세이,2019-08-11,9781591800036,19800,20
23427,느린 창문의 발견 (개정판),오건우,창비,자기계발,2019-09-04,9780163335815,15800,8
23428,작은 노래의 발견,박정우,열린책들,소설,2005-01-01,9784281719310,38000,3
23429,거대한 약속 3,허시우,사계절,IT,2025-12-07,9782532864228,12800,20
23430,다시 읽는 여행,한강,열린책들,예술,2007-12-09,9783153244524,12800,0
23431,거대한 거리 수업 1,전수아,인사이트,과학,2004-02-11,9780176173862,14000,5
23432,서툰 편지 실전 가이드 (전면개정판),강가은,사계절,예술,2008-03-20,9786891392351,12800,1
23433,조용한 방의 발견 2,황태윤,창비,과학,2019-09-10,9783974868559,25000,3
23434,낯선 기차 노트 3,심채원,현대문학,인문,2025-01-07,9787994880147,12800,5
23435,서툰 창문 완전정복,백선호,길벗,여행,2002-12-13,9788254171871,13500,1
23436,낯선 저녁 완전정복,고우진,웅진지식하우스,예술,2021-05-30,9787106899082,16500,12
23437,고요한 편지 완전정복 3,정재현,프리렉,예술,2019-12-15,9789809484515,12800,1
23438,낯선 노래의 발견 (개정판),오건우,한빛미디어,인문,1998-05-25,9781486817408,14000,5
23439,다시 읽는 이름을 찾아서 3,조은우,위즈덤하우스,경제경영,2010-04-09,9785987376781,22000,8
23440,작은 우물에 대하여 (합본),조지 오웰,웅진지식하우스,소설,2010-07-20,9789772080955,32000,3
23441,보이지 않는 항해을 위한 안내서 1,황예준,인사이트,인문,2012-09-27,9783495381142,11000,0
23442,잊혀진 불빛을 찾아서 1,레이먼드 카버,창비,소설,2007-07-10,9781028570412,14000,5
23443,완벽한 지도의 재발견 3,손현우,프리렉,역사,2021-08-29,9784076633593,22000,1
23444,무한한 별자리의 조건,조하은,길벗,인문,2023-07-08,9786618724430,13500,3
23445,조용한 바다의 조건 (합본),윤서윤,민음사,과학,2015-06-02,9781565656509,11000,5
23446,고요한 기차의 발견 1,이지아,북스톤,에세이,2025-05-13,9787166921219,12800,12
23447,이상한 목소리에 대하여 (합본),권현우,한빛미디어,역사,2005-07-15,9788654341759,38000,3
23448,아주 사소한 습관의 발견 (개정판),손수아,현대문학,여행,1998-04-21,9783395704105,13500,1
23449,고요한 별자리에 대하여 3,가즈오 이시구로,문학동네,소설,2009-12-23,9780010240319,9800,3
23450,조용한 항해이야기 (전면개정판),임윤서,북스톤,예술,2015-11-02,9789435776479,9800,2
23451,눈부신 숲 수업 (합본),고민준,마음산책,소설,2006-11-28,9781971294534,14000,120
23452,새로운 습관의 기술,신현우,알에이치코리아,IT,2002-02-08,9788655617697,25000,8
23453,아주 사소한 질문의 역사,서서연,인사이트,경제경영,2016-01-27,9789255842105,28000,12
23454,오래된 바다을 찾아서,백건우,열린책들,과학,2020-07-24,9787944313140,45000,5
23455,낯선 겨울의 발견,도리스 레싱,웅진지식하우스,역사,2000-09-12,9786963414029,28000,8
23456,붉은 이름의 조건 (개정판),조윤서,한빛미디어,소설,2014-02-12,9781747614596,16500,2
23457,가장 먼 거리 수업 2,이탈로 칼비노,비룡소,경제경영,2017-06-01,9786245518362,38000,120
23458,가장 먼 문장 완전정복,강건우,북스톤,경제경영,1999-07-05,9780955539224,38000,20
23459,고요한 저녁이야기 1,마거릿 애트우드,현대문학,에세이,2010-08-04,9785804776611,16500,45
23460,고요한 기차 1,심시우,돌베개,과학,2003-10-06,9784721504763,19800,2
23461,다시 읽는 방의 기술,배건우,창비,역사,2019-01-09,9787241050124,32000,12
23462,마지막 언덕의 조건,전정우,북스톤,에세이,2012-10-10,9780599103902,18000,3
23463,보이지 않는 지도의 역사,김예준,마음산책,역사,2015-03-11,9785358344956,16500,3
23464,아름다운 숲 완전정복 1,장정우,은행나무,IT,2020-03-20,9785763792803,28000,45
23465,처음 만나는 우물 완전정복 2,황선호,프리렉,IT,2008-02-13,9789721772962,45000,8
23466,서툰 마음에 대하여 2,손서연,민음사,과학,2024-10-16,9782355809173,12800,12
23467,완벽한 아침 입문 2,남시우,마음산책,역사,2013-04-29,9787222286885,13500,5
23468,가장 먼 거리의 조건 1,강지아,은행나무,과학,2004-05-17,9784139112006,16500,5
23469,새로운 항해에 대하여,정서윤,열린책들,인문,1999-02-10,9789270542454,38000,1
23470,고요한 습관의 발견,박주원,한빛미디어,인문,2020-01-11,9787051114121,15800,2
23471,불완전한 아침의 재발견 2,조태윤,민음사,역사,2008-10-24,9787986251591,9800,8
23472,아름다운 약속의 재발견,신선호,창비,예술,1998-12-12,9783290430370,12800,12
23473,낯선 사전에 대하여,전소율,김영사,소설,2002-11-16,9783964555172,28000,1
23474,아름다운 바다을 위한 안내서,이탈로 칼비노,창비,에세이,2022-04-04,9782432428315,15800,5
23475,오래된 약속 실전 가이드 (개정판),백재현,위즈덤하우스,여행,2026-03-05,9780358499793,13500,0
23476,오래된 도시 (합본),문수아,길벗,소설,2005-04-13,9782793201299,16500,5
23477,마지막 사전을 찾아서,홍하은,창비,과학,2020-10-01,9788039717225,45000,5
23478,처음 만나는 편지의 조건 2,손주원,에이콘출판,에세이,2013-05-30,9786696832781,13500,1
23479,이상한 계단의 역사 (개정판),무라카미 하루키,프리렉,소설,2012-05-18,9785013245865,9800,2
23480,불완전한 정원의 조건 (개정판),고수아,위즈덤하우스,여행,2006-08-08,9788800667199,38000,3
23481,마지막 편지 노트 (개정판),무라카미 하루키,프리렉,역사,2016-07-26,9787557462720,32000,0
23482,익숙한 이름의 역사,한예준,프리렉,소설,2011-02-10,9785883219908,25000,1
23483,서툰 불빛의 발견 1,남윤서,위즈덤하우스,경제경영,2023-10-05,9789631351265,15800,8
23484,보이지 않는 별자리 완전정복 3,조건우,현대문학,자기계발,2000-02-19,9786335117280,12800,12
23485,서툰 약속 실전 가이드 (합본),유소율,위즈덤하우스,여행,2006-06-24,9786973891329,45000,8
23486,무한한 습관에 대하여 1,심태윤,열린책들,여행,2026-01-25,9782993199920,14000,3
23487,잊혀진 숲이야기 (합본),손다은,인사이트,예술,2007-09-18,9786766268601,12800,5
